deviceid,devicephonenum,device_info,duration,caseid,branch_code,stage_code,stage,park,park_label,park_other,enumerator,enumerator_label,enumerator_1,enumerator_2,enumerator_3,enumerator_4,enumerator_5,enumerator_6,enumerator_7,enumerator_8,enumerator_9,enumerator_10,the_stage,a2,a2_label,a2_other,a3,a4,a5,a5_label,a5_other,a6,a7,a7_label,a8,a8_label,a8_1,a8_2,a8_3,a8_4,a8_5,a8_6,a8_7,a8_8,a8_9,a8_10,a8_99,a8_100,a8_other,p1_photo,b1,b2,branch_total_count,p2_photo,b3_count,setofb3,setofp3_photo_loop,setofb4,setofp4_photo_loop,setofc1,route_count,setofp5_photo_loop,r_count,setofr,c7,c7_label,c8,c8_label,c8_1,c8_2,c8_3,c8_4,c8_5,c8_6,c8_99,c8_100,c9_branch_loop_count,setofc9_branch_loop,setofp7_photo_loop,d11,d12,d13,d14,d2,d31,d32,d33,d34,d4,d5,d5_label,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_99,d5_100,d5_other,d6,d7,d7_label,d7_other,d8,d8_label,d8_1,d8_2,d8_3,d8_4,d8_5,d8_6,d8_7,d8_8,d8_9,d8_99,d8_100,d8_other,d9,d9_label,d10,v130,d11_label,d11_1,d11_2,d11_3,d11_4,d11_5,d11_6,d11_99,d11_100,d11c,d11f,d11_other,v143,d12_label,d12_1,d12_2,d12_3,d12_4,d12_5,d12_6,d12_99,d12_100,d12c,d12f,d12_other,p8_photo,p9_photo,formdef_version,key,submissiondate,starttime,endtime,date,respondent,stage_id,stage_name,branch_id,branch,taxi_park,_merge
353309090902287,,samsung|SM-G960U|9|SurveyCTO Collect 2.81.2 (3771098),2290,,1.0,21.0,Makindye Luwafu,Kisenyi/Gwanda,Kisenyi/Gwanda,,5 7 9,Joviah & Olivia & Sumaiya,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Makindye Luwafu Stage,Chairperson,Chairperson,,2017.0,2017.0,"Originated from an older stage, formed as a separate, independent stage by their","Originated from an older stage, formed as a separate, independent stage by their leaders",,Makindye luwafu,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1723277903515.jpg,1.0,0.0,1,media/1723278047636.jpg,1,uuid:2fe38a54-9d43-4a6d-ab54-ad3c3a12a67e/B-B3,uuid:2fe38a54-9d43-4a6d-ab54-ad3c3a12a67e/B-p3_photo_loop,,,uuid:2fe38a54-9d43-4a6d-ab54-ad3c3a12a67e/C-C1,2,uuid:2fe38a54-9d43-4a6d-ab54-ad3c3a12a67e/C-p5_photo_loop,2,uuid:2fe38a54-9d43-4a6d-ab54-ad3c3a12a67e/C-R,No,No,,,,,,,,,,,1,,,30,60,,,30.0,25.0,45.0,,,25.0,1 7 99,Must have a driver permit & Must have previous work experience & Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"National ID, Former stage ID,letter from village",6.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,3.0,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,media/1723279427166.jpg,media/1723279438284.jpg,2407230723.0,uuid:2fe38a54-9d43-4a6d-ab54-ad3c3a12a67e,2024-08-10 05:34:50,2024-08-10 04:14:26,2024-08-10 05:34:25,2024-08-09,Respondent_933416,21,Makindye-Luwafu,21,Makindye-Luwafu,Kisenyi/Gwanda,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),3025,,4.0,8.0,Entebbe,Other,Other,Nakawa,8 10,Rhoda & Vivian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Entebbe Stage,Chairperson,Chairperson,,2007.0,1970.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725503304942.jpg,7.0,2.0,9,media/1725503331886.jpg,9,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5/B-B3,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5/B-p3_photo_loop,,,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5/C-C1,1,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5/C-p5_photo_loop,1,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5/C-R,Yes,Yes,1,Not enough passengers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5/C-C9_branch_loop,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5/C-p7_photo_loop,800,600,550.0,500.0,20.0,750.0,580.0,500.0,470.0,20.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Good conduct,5.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Chief guide,Yes,Yes,5.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Registered stage member with ID,1 2 6 99,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,5,"S.4 certificate for secretary, chairman, vice chairman",media/1725504459262.jpg,media/1725504467369.jpg,2407230723.0,uuid:9beea63e-1fe3-417d-987d-930c9a4554e5,2024-09-05 02:33:15,2024-09-04 22:27:14,2024-09-05 02:32:43,2024-09-04,Respondent_958239,8,Entebbe,71,Entebbe,Nakawa,both
353309090902287,,samsung|SM-G960U|9|SurveyCTO Collect 2.81.2 (3771098),4887,,1.0,35.0,Kalerwe-Ttula-Kidokolo-kizingiza stage,Old Taxi Park,Old Taxi Park,,5 7 9,Joviah & Olivia & Sumaiya,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Kalerwe-Ttula-Kidokolo-kizingiza stage Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,2014.0,1980.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1724145837096.jpg,1.0,1.0,2,media/1724146791698.jpg,2,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/B-B3,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/B-p3_photo_loop,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/B-B4,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/B-p4_photo_loop,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/C-C1,3,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/C-p5_photo_loop,3,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/C-R,No,No,,,,,,,,,,,2,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/C-C9_branch_loop,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25/C-p7_photo_loop,28,30,35.0,99.0,25.0,30.0,40.0,25.0,99.0,30.0,2 4 99,Must have been a conductor at the stage & Must be referred by an existing stage member & Other,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"Membership fee, Lc I letter,  passport photos",10.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Communication publicity,Yes,Yes,3.0,1 2 4 6,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,10,,1 2 4 6,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,10,,media/1724150513947.jpg,media/1724150531288.jpg,2407230723.0,uuid:829e2842-4f87-42f1-a2d0-a280c561ca25,2024-08-20 12:24:53,2024-08-20 05:20:42,2024-08-20 06:59:16,2024-08-20,Respondent_779635,35,Kalerwe / Kalerwe-Ttula-Kidokolo-Kizingiza,40,Kalerwe-Ttula-Kidokolo-Kizingiza,Old Taxi Park,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),2861,,3.0,5.0,Busabala,Old Taxi Park,Old Taxi Park,,5 10,Joviah & Vivian,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Busabala Stage,Elder,Elder,,1998.0,1976.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1724741799317.jpg,6.0,0.0,6,media/1724741837334.jpg,6,uuid:cc94b418-d9b5-46c2-8117-458210e56362/B-B3,uuid:cc94b418-d9b5-46c2-8117-458210e56362/B-p3_photo_loop,uuid:cc94b418-d9b5-46c2-8117-458210e56362/B-B4,uuid:cc94b418-d9b5-46c2-8117-458210e56362/B-p4_photo_loop,uuid:cc94b418-d9b5-46c2-8117-458210e56362/C-C1,4,uuid:cc94b418-d9b5-46c2-8117-458210e56362/C-p5_photo_loop,4,uuid:cc94b418-d9b5-46c2-8117-458210e56362/C-R,Yes,Yes,1,Not enough passengers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,500,280,180.0,30.0,20.0,300.0,280.0,150.0,15.0,20.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,5.0,1 2 6 99,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,7,Disciplined  Stage card,1 2 3 4 6,Be a driver & Have a permit/driving license & Older than _____ & No criminal record & Need to have been at the stage for ____ years,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,30,10,,media/1724743706609.jpg,media/1724743715300.jpg,2407230723.0,uuid:cc94b418-d9b5-46c2-8117-458210e56362,2024-08-27 10:28:23,2024-08-27 02:55:04,2024-08-27 03:56:51,2024-08-26,Respondent_174895,5,Busabaala,52,Busabaala,Old Taxi Park,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),1862,,3.0,13.0,Namugongo,Bwaise,Bwaise,,1 7,Claire & Olivia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Namugongo Stage,Other,Other,Stage master,2014.0,1970.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1728375846302.jpg,3.0,1.0,4,media/1728375866349.jpg,4,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5/B-B3,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5/B-p3_photo_loop,,,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5/C-C1,2,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5/C-p5_photo_loop,2,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5/C-R,No,No,,,,,,,,,,,4,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5/C-C9_branch_loop,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5/C-p7_photo_loop,72,80,-99.0,-99.0,15.0,50.0,70.0,-99.0,-99.0,15.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,Other,Other,Predetermined schedule for the 8 vehicles that operate from Bwaise branch and other vehicles from other branches use first come first serve,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,5.0,1 2 99,Be a driver & Have a permit/driving license & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Must have been driving at the stage for atleast 3 years,1 2 99,Be a driver & Have a permit/driving license & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Must have been driving at the stage for atleast 3 years,media/1728377186382.jpg,media/1728377197964.jpg,2407230723.0,uuid:7b1ead81-1cb3-4060-81e0-fdce38664ff5,2024-10-08 05:05:43,2024-10-08 04:22:37,2024-10-08 05:00:36,2024-09-14,Respondent_25790,13,Namugongo,133,Namugongo,Bwaise,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),7278,,1.0,73.0,Gayaza B,New Taxi Park,New Taxi Park,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Gayaza B Stage,Chairperson,Chairperson,,1992.0,1990.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Kalerwe,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1726646358740.jpg,1.0,2.0,3,media/1726646383150.jpg,3,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/B-B3,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/B-p3_photo_loop,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/B-B4,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/B-p4_photo_loop,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/C-C1,4,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/C-p5_photo_loop,4,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/C-R,Yes,Yes,6,Drivers don’t want to go,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7/C-C9_branch_loop,,60,70,-99.0,-99.0,42.0,42.0,50.0,-99.0,-99.0,42.0,1 2 3 4 99,Must have a driver permit & Must have been a conductor at the stage & Must be a friend or relative of existing stage member & Must be referred by an existing stage member & Other,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Disciplined,10.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Yes,Yes,3.0,1 2 4 99,Be a driver & Have a permit/driving license & No criminal record & Other,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,Be on stage membership list,1 2 6,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,5,,media/1726654023506.jpg,media/1726654030320.jpg,2407230723.0,uuid:65495d04-4c61-4f90-af08-f1c1c55e1dd7,2024-09-18 06:51:55,2024-09-18 03:56:18,2024-09-18 06:51:34,2024-09-17,Respondent_274681,73,Gayaza B,98,Gayaza B,New Taxi Park,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),2916,,3.0,5.0,Busabaala,Old Taxi Park,Old Taxi Park,,5 10,Joviah & Vivian,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Busabaala Stage,Elder,Elder,,2001.0,1973.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1724730438343.jpg,6.0,0.0,6,media/1724730456757.jpg,6,uuid:50a498e0-2433-448d-8c48-5f06562f0559/B-B3,uuid:50a498e0-2433-448d-8c48-5f06562f0559/B-p3_photo_loop,,,uuid:50a498e0-2433-448d-8c48-5f06562f0559/C-C1,2,uuid:50a498e0-2433-448d-8c48-5f06562f0559/C-p5_photo_loop,2,uuid:50a498e0-2433-448d-8c48-5f06562f0559/C-R,Yes,Yes,1,Not enough passengers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,,500,280,180.0,30.0,40.0,300.0,220.0,150.0,15.0,40.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5yrs as a conductor at the stage,3.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 8 99,Chairperson & Stage Master & Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2 guides,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1724732343200.jpg,media/1724732349728.jpg,2407230723.0,uuid:50a498e0-2433-448d-8c48-5f06562f0559,2024-08-27 03:50:48,2024-08-26 23:45:47,2024-08-27 03:50:22,2024-08-23,Respondent_820750,5,Busabaala,52,Busabaala,Old Taxi Park,both
2aa80707e1ac7359,,TCL|T610K|13|SurveyCTO Collect 2.81.2 (3771098),2707,,4.0,4.0,Kajjansi,Usafi,Usafi,,5 8 9,Joviah & Rhoda & Sumaiya,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Kajjansi Stage,Secretary,Secretary,,2010.0,1976.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Entebbe,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1721816512289.jpg,2.0,0.0,2,media/1721816547599.jpg,2,uuid:d6d57f97-8472-40f4-bbbc-0dad9bf23bc0/B-B3,uuid:d6d57f97-8472-40f4-bbbc-0dad9bf23bc0/B-p3_photo_loop,,,uuid:d6d57f97-8472-40f4-bbbc-0dad9bf23bc0/C-C1,4,uuid:d6d57f97-8472-40f4-bbbc-0dad9bf23bc0/C-p5_photo_loop,4,uuid:d6d57f97-8472-40f4-bbbc-0dad9bf23bc0/C-R,No,No,,,,,,,,,,,2,,,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,3.0,4 6 99,No criminal record & Need to have been at the stage for ____ years & Other,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,4,Must have a membership card for the stage,1 2 3 4 5 6,Be a driver & Have a permit/driving license & Older than _____ & No criminal record & Must have a family & Need to have been at the stage for ____ years,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,35,8,,media/1721819172206.jpg,media/1721819185204.jpg,2407230723.0,uuid:d6d57f97-8472-40f4-bbbc-0dad9bf23bc0,2024-07-24 07:17:44,2024-07-24 06:19:36,2024-07-24 07:17:21,2024-07-22,Respondent_821657,4,Kajjansi,4,Kajjansi,Usafi,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),2453,,1.0,76.0,Kawanda-Matugga stage,New Taxi Park,New Taxi Park,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Kawanda-Matugga stage Stage,Secretary,Secretary,,1999.0,1994.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Bwaise Kawempe Maganjo Kawanda Matugga,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1727074345926.jpg,1.0,0.0,1,media/1727074401062.jpg,1,uuid:c0eaef67-a0d7-43d5-8f3a-2f0c4223ea15/B-B3,uuid:c0eaef67-a0d7-43d5-8f3a-2f0c4223ea15/B-p3_photo_loop,,,uuid:c0eaef67-a0d7-43d5-8f3a-2f0c4223ea15/C-C1,1,uuid:c0eaef67-a0d7-43d5-8f3a-2f0c4223ea15/C-p5_photo_loop,1,uuid:c0eaef67-a0d7-43d5-8f3a-2f0c4223ea15/C-R,No,No,,,,,,,,,,,1,,,70,50,40.0,20.0,60.0,70.0,50.0,40.0,15.0,60.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Disciplined  Follow up for like 6 months while driving on the road,25.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 5 6 7 9,Chairperson & Vice Chairperson & Secretary & Welfare & Defence & Mobiliser & Elder Advisor,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1727076297430.jpg,media/1727076308220.jpg,2407230723.0,uuid:c0eaef67-a0d7-43d5-8f3a-2f0c4223ea15,2024-09-23 03:57:37,2024-09-23 02:50:35,2024-09-23 03:56:59,2024-09-18,Respondent_342018,76,Kawanda-Matugga,106,Kawanda-Matugga,New Taxi Park,both
e912dcc7bdab73f5,,Itel|itel A665L|13|SurveyCTO Collect 2.81.2 (3771098),2639,,5.0,2.0,Namasuba Zzana - Ndejje,Nateete,Nateete,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Namasuba Zzana - Ndejje Stage,Chairperson,Chairperson,,1990.0,1970.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725615450893.jpg,7.0,1.0,8,media/1725617817250.jpg,8,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a/B-B3,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a/B-p3_photo_loop,,,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a/C-C1,2,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a/C-p5_photo_loop,2,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a/C-R,No,No,,,,,,,,,,,8,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a/C-C9_branch_loop,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a/C-p7_photo_loop,-99,-99,-99.0,-99.0,14.0,-99.0,-99.0,-99.0,-99.0,14.0,1 99,Must have a driver permit & Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Good conduct,3.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1725617626489.jpg,,2407230723.0,uuid:10282bdd-7e73-45af-b026-1215b8d53f2a,2024-09-06 06:31:20,2024-09-06 05:36:10,2024-09-06 06:23:16,2024-09-06,Respondent_315445,2,Ndejje,75,Namasuba-Zana Ndejje,Nateete,both
2aa80707e1ac7359,,TCL|T610K|13|SurveyCTO Collect 2.81.2 (3771098),828,,1.0,90.0,Busega,Other,Other,Kalerwe,1 8,Claire & Rhoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Busega Stage,Elder,Elder,,2011.0,2011.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1727695614211.jpg,1.0,0.0,1,media/1727695639957.jpg,1,uuid:c68d40ff-605d-40fe-ac7a-83878b016ee1/B-B3,uuid:c68d40ff-605d-40fe-ac7a-83878b016ee1/B-p3_photo_loop,,,uuid:c68d40ff-605d-40fe-ac7a-83878b016ee1/C-C1,1,uuid:c68d40ff-605d-40fe-ac7a-83878b016ee1/C-p5_photo_loop,1,uuid:c68d40ff-605d-40fe-ac7a-83878b016ee1/C-R,No,No,,,,,,,,,,,1,,,35,25,,,28.0,30.0,15.0,,,28.0,1 4 7 99,Must have a driver permit & Must be referred by an existing stage member & Must have previous work experience & Other,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Application letter  LC letter  National ID,5.0,"First come, first serve on the day","First come, first serve on the day",,4 9 99,Treasurer & Elder Advisor & Other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Councillor,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1727696168138.jpg,media/1727696186892.jpg,2407230723.0,uuid:c68d40ff-605d-40fe-ac7a-83878b016ee1,2024-09-30 07:42:40,2024-09-30 07:25:42,2024-09-30 07:41:33,2024-09-30,Respondent_593930,90,Busega,120,Busega,Kalerwe,both
e912dcc7bdab73f5,,Itel|itel A665L|13|SurveyCTO Collect 2.81.2 (3771098),1774,,1.0,76.0,Kawanda matugga stage,New Taxi Park,New Taxi Park,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Kawanda matugga stage Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,1996.0,1996.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Kawempe maganjo kawanda matugga stage,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1727076430152.jpg,1.0,1.0,2,media/1727076471527.jpg,2,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/B-B3,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/B-p3_photo_loop,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/B-B4,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/B-p4_photo_loop,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/C-C1,1,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/C-p5_photo_loop,1,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/C-R,No,No,,,,,,,,,,,2,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/C-C9_branch_loop,uuid:d1c39b7b-14df-4a88-a57e-68710e505116/C-p7_photo_loop,70,60,60.0,10.0,70.0,50.0,40.0,40.0,10.0,50.0,1 2,Must have a driver permit & Must have been a conductor at the stage,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1727077782008.jpg,media/1727077794541.jpg,2407230723.0,uuid:d1c39b7b-14df-4a88-a57e-68710e505116,2024-09-23 04:05:46,2024-09-23 03:24:38,2024-09-23 03:55:57,2024-09-21,Respondent_814067,76,Kawanda-Matugga,106,Kawanda-Matugga,New Taxi Park,both
